document,label
뒤늦게 라도 후회 할까요,0
아직 학생이고 가난한 취준생이라 기차비 부담도 되지만..,0
성욕이 없어져요,0
          하지만 이혼은 겁나고 주변의 시선도 두려워 결정하지 못하는 상황에서 과감하게 새출발 하는게 나을까요,0
먼저 둘다 학생이고.고백을 해볼려고 합니다만가장 걱정되는게??????만약 잘 되면 좋은데그렇지 않을 경우에???? 어떻게? 지내죠..,0
저는이제어떻게해야되나요..?0,0
직원으로 가든...가족으로 가든.. 문제가 있는건가요??,0
 컴퓨터 잘 아시는분 ㅠㅠ괜찮은가요???,0
임신배란일도아니였고 피임하고관계맺었어요..,0
 사기위험이 있는지요...?,0
 (전선업계)서울쪽으로 이직한다면 1년반정도라는 경력이 인정이될까요?,0
돌상에 올리는 그릇은 집에서 쓰던 접시를 써도 괜찮은건가요?,0
친추좀 부탁...드려도 될까 하는것도 고민0,0
헛걸음 칠까봐..;;? 휴~,0
장거리 커플이신 분들 조언좀 부탁해요 ㅠㅠ,0
나만이해못하는거아니지..?,0
제가 과연 대학에 들어갈 수 있을까요,0
아니면.. 뭐라도 해야하는건가요?,0
막상 시작하려니 캐고민....,0
 만약 전부다 불합격되면어쩌죠?,0
"2월에 넣고싶기는 한데, 경쟁이 심해서 못갈까 걱정이 됩니다.",0
퇴근하기 눈치보여서눈치보다가 타이밍 놓쳐서사십분 늦게퇴근해서 고민 ㅠ0,0
 제가 초산이라..,0
정말 궁금하고 아직 아무것도 모르겟어서ㅠㅠ,0
그래서 어떻게 해야할 지를 모르겠네요.,0
 이일말고도 의심가는게 많아요........,0
근데 계정삭제말고 어플만 지우면지역이나 날씨 안뜨나요..?,0
부정출혈도아니고...,0
군대 보내고 언제부터 권태기가 오기시작하나요??ㅠ,0
이젠 만성화가되어서늘 조마조마하다,0
요즘시대는 귀신보다 사람이 무섭다는 말이 있잖아요...,0
수도권 법대 나오지 않으면 사법고시패스는 무리일까요?,0
근데 두렵네여..,0
제가 자꾸먹고자니역류성식도염까지오고 고통스러워요ㅠㅠ,0
근데 견과류가 칼로리가 많이 높나요..?,0
집에오면 먼저 드는 기분이 긴장감과 압박감입니다.,0
 이문제로 좀 다툼이 있었는데 자기는 그런데 안간다고 걱정하지말래요,0
그래서 이거 혹시나 제 몸에 이상이 있는건 아닌가 싶어서 걱정되서 적어봐요.,0
 독사면 어떡하지.....,0
좀 알면 도와주세효~,0
생리 예정일이 지나도 생리가 없어서임테를 해봤습니다,0
이제 그만 해야겠지?,0
설마제가지금 살찌는 운동을  하고있는건아닌가 두려워요,0
학점은 좋은편인데아니면 그냥 방통대 유교과나와서 유치원다녀서 임용고시 준비하는게 나을까요..,0
제생각엔 오자다리인것 같은데 많이 심한건..가요..?,0
점점 스토커 처럼 변할거같아서 두렵다...,0
 무섭네요....상담원 인력관리 및 사무상담원 교육이행 및 교육운영.이렇게.. 되어있는데.. ㅠㅠ,0
너무힘들어요,0
부모님사업으로인해 제 신용이 좀 안좋아졌습니다.,0
조그만 개도 무서운데 엄청 큰 개를,0
지난주부터 시작한 답답함언제 울고나니 좀 편안해졌다가다시 똑같은증상이 몇분지나지않아 아퍼오고그리고 참고 지금까지 있는데어떻게해야한지 뭘해야한지 모른다...,0
 사실대로 얘기하면싸울것같아서 참고있는데 어떻게하죠..?ㅠㅠ,0
편의점에서 무슨무슨일 하나요?,0
 수신확인목록까지다 삭제가되있어서 걱정이되가지구요 ㅠㅠ,0
남자친구가 지금 훈련병이라서 연락도 안되고..,0
다들 태동검사 애낳기전까지 몇번하셨나요??,0
요즘은 다 애니사진이라피방에서 유게가기 두렵0,0
번호바꾸는 남자는 무슨심리인가요?,0
그 사람 기억 속에서 그냥 스쳐지나가는 사람이 될까봐 두려워요,0
 차라리 안보면 더 나을텐데 ..,0
어떻게해야친해질수있을까요,0
새벽만 되면 괴담게에서 봤던 이야기들이 떠오르면서 존나 무서워 미치겠음.,0
 고백은 아직 안했습니다 ㅠㅠ,0
얼굴이 붓겠지?,0
제발 조언좀 해주세요,0
안끊어지는게 고민0,0
에효... 막막하네요...,0
 효과가 있을까요??,0
너무 어리게 느껴지지않을까해서요..,0
 엄마가 12시에 나갔는데 지금껏안들어 오고계세요,0
이것저것 챙겨주고 여자친구인것처럼해주면부담스러워할까요..?,0
제가 한가지 고민이 생겼습니다.,0
 중간고사 아에 안보면 F 일텐데 ;;,0
 제가 진짜 예민한거에요..?,0
 극복할 수 있을까..?,0
내가무서워서 헤어지자던 여잔대 집앞까지찾아가서 나오라했으니 얼마나무서웠을지 이제서야 그런생각이드네..,0
핸드폰 번호는 어찌어찌해서 알아내긴 했는데..,0
나한테 어장쳤던애한테 복수아닌복수하려하는데 너무 유치할까....??,0
 현재 그냥 살아가는데 도저히 남편을 못믿겠어요,0
 사회 경험이 부족해서 일이 어려울거래요.,0
괜찮은방법일까요?,0
전 군대가튼 군생활하고시픈데못할까봐서...,0
 아니면 휴학을해야되나요,0
가서 뭘어떻게 해야되는지도 모르겠고~,0
그리고 약속을 잡으려 했는데 무섭다고 했어요ㅎ,0
그사람은  바쁘고 자기 삶 살기 바빠서...,0
 자다가 다리에 근육 뭉치면 아픈 그런 느낌이 배에서 느껴지구요,0
부모님 다 주무시고 혼자 방바닥에 피가 흥건히 고일만큼 피가 났는데 너무 무서워요ㅠㅠㅠㅠ,0
힘든건 상관없는데서빙 한번도 해본적이없어서.....ㅠㅠ,0
 안될것같다는 생각만 드네요...,0
물론 제가 더 사랑하면 된다지만..무언가잘못되고 있는 것 같아요.,0
이러다가 습관성유산될까 걱정이됩니다.,0
내일 가 볼 생각인데 도데체 어떻게 해야될지 모르겠어요,0
병원을 가면 다니는 산부인과를 가야하나요,0
? 다이어트 해볼까 하는데얼굴이 해골돼서 이상해 질까봐 고민되네요ㅠㅠ,0
  월급받을수  있나여?,0
지금 현재 월급 250만원 받고 있는데 이직 하기에 경력도 너무 오래됐고 어디가서 다시 시작하는 두려움이 있네요.,0
어떻게 해야하나요 ㅜㅜ,0
정 떨어졌을까요?,0
돈이 언래 이렇게 마니 빵꾸가 날수도 있나요..,0
애기가밑으로내려와서 이때쯤이면  원래이런증상있는건가용?ㅜ,0
이렇게 고백할려구해요....,0
어딜가야될지잘모르겠어요.,0
어떻게해야 알아먹을지 참 걱정이네요..,0
글구 아기 스픈도 긴거 있다고 하는데스픈도 중요한거 같은데 어떤걸 구입해야되죠??,0
이글이 방치되있을수록 불안함이 엄습해오네요..,0
근데 뭐하지...,0
 성격을다떠나서 절좋아하면 안그러는겟죠..?,0
 앞으로도 면접 직장 을구할때 제일 걱정입니다..,0
상처받을 준비하면 덜아플까,0
저번에 병원의사샘은 유도분만쪽은 안해주시는걸로 얘기하시던데..,0
돈도 많이 버는것도 아니고..,0
여기에 남아있으면 현재에 안주하여 발전할 것 같지도 않고..,0
가까운데로 대전에 있는 배재대에넣어볼려고 하는데배재대 괜찮죠?0,0
 무서워서 병원을 가봐야하긴하는데지금 일을 하고있는지라..ㅠㅠ이런 경험 있으신가요???,0
그거 진짜 어렵다며!,0
몇일전부터 아랫배 있잖아여 자궁쪽이라고 해야하나...,0
아직 늦지 않은거겠죠?,0
결국 지금 남은건 돈뿐인데 이제 저는 무엇을 해야할까요,0
저 인문계갈수 있나요?,0
 반바지 입으려고 보니까 붉으스름한게 허벅지 안쪽에 있는거에요ㅜㅜ,0
 아니 난 앞으로 살 수 있냐,0
자연분만해도괜찮을지...,0
 어떻게 해야하죠,0
처음보는거라서 멘붕이에요 ㅠㅠ,0
 회사에 냉동실에는 자리가 없고 냉장고 밖에 이용못한다는데 하루만 둬도 괜찮을까요ㅠㅜ?,0
어제 저녁부터 깜빡일 때마다 약간씩 아프던데 오늘 아침엔 조금 더 아프네요,0
난 정말 금방 취업이 될줄알았다...,0
연애중에 상대방 때문에 힘들고 외로울때 헤어지고싶은 생각이 들면 어떻게해요??,0
모아앱으로 어플계속다운받아서 핸드폰하다가 핸드폰 불날꺼같음 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0
친구들 만나기가 두려워요... ㅠㅠ0,0
 따는게 나을까요?ㅠㅠ,0
 비정상 인가요 ?,0
일단 말투가 서서히 차가워짐,0
운동 블로그랑 동영상은 열심히 보고 있는데 혹시 이러다 괜히 자세 잘못잡히지 않을까 싶어서요,0
 남자친구가 저 좀 더럽다생각할까요,0
 보여주는게 맞는걸까요,0
그냥 죽는건 허무하잖아요..0,0
"콧물?그런게 나오더라구요,",0
나 오늘 클나씀 ..,0
 너무 걱정돼요,0
정상이 아닌가요 저....,0
   제가 진짜 미친걸까요?,0
 어느정도인건가요..,0
그대를 보게될까봐.,0
그렇다고 바로 성형수술 하러갈수 있는것도 아니고..,0
정말 비염 걸린 사람들은 코를 절대로?후비면 안 되나요?,0
그런데 결혼식할때 어떻게 해야 할지를 모르겠습니다.,0
 14일치 다 먹어야 할까요?0,0
 안그래도 똥줄타서 미칠거 같은데 더 죽겠어요...,0
 이제 결혼식이 2주 정도 남았어요.,0
 살많이찔까요,0
쿠퍼액으로도 임신되신분 은근 많아서걱정되내요,0
알바와 취업사실 지금 알바를 하고 있는데 이제 취업을 해야하는데알바를 해서 그런지 ....,0
썸타고 있는 전남친에게 연락하면제가 더 싫어지겠죠..?,0
진짜 너무 무서운데 4월16일날 진짜 전쟁이러나나요?,0
앞이 안보인다.,0
얘가 여자라 못 물어보겠음ㅋㅋ,0
우리남편 노발대발 화내고 너무 무서워요,0
순간 당황하고 놀라긴했지만 아직까진 아무이상은 없는데 병원 안가봐도 될까요???,0
이번주에 면회가는데 가는 방법을 잘 모르겠어요 ㅠㅠ,0
아니면 어떡해 해야할가요,0
 나 이제 남은3주 겁난다.,0
 절대못찼겠죠..?,0
지금까지 그래왔듯이 앞으로도 쭉 여자가 안생길 것 같아 고민..0,0
근데 제가 군대에 관해서 아는게 하나도 없어요ㅠㅠ,0
그렇지만 다시 돌아가긴 두렵다,0
 어떻게 해야되죠 ....ㅜㅜ,0
저체중이..그렇게 위험한건가요?,0
 그래서 8년우정이깨지고있는데 불안해요,0
너무 회사 생활 하는 게 두려워요..,0
다시 저는 누군가를 사랑할 수 있을까요,0
 초산이라 현제 불안 걱정 긴장으로 하루하루를.,0
뭐라고 하지 가만히 있다가 생각하다 보면 속으로 막 불안하고 그러잖아요,0
아..전뭐해먹고어떻게살아야할까요?,0
헤어질까봐 무서운겁니다.,0
혹시사용해보신 분 있으세요?,0
2ㅠ혹시 휴가 풀렸대여?????풀렸을가여??,0
전 너무 무서워 죽겠어요,0
학교가 지방대라서 취업이 힘들것 같은데 가망성이있을지요?,0
나이에 쫓겨서 결혼은 해야 되고..,0
조언 부탁드립니다(_? _),0
솔직히 2년 기다린다고 장담은 못하겠어요,0
 너무나도 무섭습니다..,0
30살 유부남을 만나서 언제간 헤어져야되는게너무 무섭고힘들대요,0
공무원 시험 준비하고 있는데요..,0
 남자친구는 나만보인다고 하는데도 신경쓰이고  불안합니다,0
저만 그런거 아닌거죠?,0
지금 2년넘게 만나온 남친이있는데남친이 군대가려면 얼마안남아서요...........,0
혹시 다른 애니중에책걸상이 밀리는 그런 장면있는 애니아시는 분 있나요?ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0
저 식단으로 계속 다이어트 할수 있을까요?,0
겟앰프드를 하고잇는데너무 많은 사람들을 죽엿어요,0
 더클수는 없는걸까요..,0
매일연락하다 뚝끊겨서너무걱정되요ㅠㅠ,0
과연 전역을 하고 나서도 지연이를 사랑할수 있을까요?,0
언제낳을지..,0
색도 예쁘고 저한테 어울릴것 같아서..ㅠㅠ이런것도 민폐하객패션인가요??,0
분유를 먹이거나 모유를 먹이면 5번중에 3~4번은아기가 항상 토를 하네요 ..,0
아직 까지 생리안하고  생리전증상  또한 없습니다,0
덯게 해야될지도 모르겠고점점 미쳐가는 것 같아서 너무 힘들다.,0
제 모발이랑 차이날 정도로 얇은 머.리.카.락ㅡㅡ;;,0
무지 아플 것 같거든.,0
어떻게풀어야될지...,0
편의점 알바하고 잇는대 아까 한 밤 11시쯤에 미성년자인지 대딩인지 아리까리한 여자분이 담배사갓는대 걸릴라나 -ㅁ-;;,0
 요새 요게 아주그냥 고민거리입니다....,0
 제가 노력한게벌받을까요,0
사람들이 날 싫어하게 될까봐 걱정되서 주저하는게 너무 많아요.,0
이젠 해뜨는것도 무섭네요.,0
수원 삼성전자 디지털시티는 생산직을 많이정규직으로 안뽑나요???,0
혹시 유산인 가능성도 잇나요...?,0
그리고 가장 힘든일이 무엇인가요?,0
올해30여자입니당어떡하죠?ㅠ,0
그런데어제 즉 6월 3일에 팬티에 갈색피가 비쳐서생리대를 했는데 색깔이 계속 갈색이에요...,0
걱정되기도 하고 무섭기도 하고..왜 이런 행동을 하는 걸까요?,0
근데 전공특성상 부족한전공지식으로회사생활자체를 할수있을지 모르겠네요..,0
아직 조금 이른 것 같지만태아보험이라도 알아봐야 하는 걸까요? ㅠㅠ,0
 도박하고는 인연이 없는걸 잘 알고 주식도 도박이라 생각하고 있습니다,0
사십대면 어떡할래,0
혹시 다른 분들도 이러신 적 있으신가요?ㅠㅠ,0
정말로 남자들은 어린 여자 좋아하나요?,0
어디부터 어떻게 말씀드려야할지 막막하네요..ㅜ,0
 다들 어떻게 극복하셨는지..,0
너무 불안하네요,0
좋아한다 사랑한다는 매일해주지만 말만그런거같구..,0
정말 심각해요 ㅠㅠ,0
애무 방법이 잘못되었다던지어떡하죠?,0
 방법이 없을까요,0
정말 답답합니다.,0
술을 끊는게 맞겠죠?,0
피말라가는 사람 구하는셈치구글남겨주세여ㅠㅠ...,0
 오래가지 못한다지치게 된다고하는데 그런말 들을 때마다 두렵습니다,0
인터넷 보구..형님이랑 같은 병을 우연히봣는데 진짜 위험해요제발..,0
 근데 아프신 아주머니연기 하실땐살짝 걱정되었어요,0
내 미래가 너무 불안하다,0
앞으로 어떻게 살아갈지 막막하고 두렵습니다.,0
 학원 잘릴 듯.. ㅠㅠㅠ,0
사실 이연애 불안하고 무섭네요...,0
너무 방황중이라 이 고민이 언제 끝날지 모르겠어요.,0
어떻게 해야 할까요??0,0
혹시 공군 남자친구 두신분 없으세요?,0
날개가 꺾여버린 지금 이 시점에서 내가 뭘 해야 할지.,0
 어딜 가야할까요,0
아 어쩌면좋죠?ㅜㅜ0,0
아령같은걸 무거운걸 들고해야하나요,0
 편지나 먹을거 같은거 챙겨줘도 될까요?,0
믿을만할까요?,0
